rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
0.14005305453932196,0.004607423645921239,0.04125420753429966,0.12891939854468645,0.0,15.184,47.45
0.1426621015260737,0.0046027642031522846,0.0404997383045125,0.12656168220160155,0.0,15.184,47.45
0.14531975242368955,0.004598024204802117,0.039759067032623864,0.1242470844769496,0.0,15.184,47.45
0.14802691267395085,0.004593202376443949,0.039031941377471735,0.12197481680459919,0.0,15.184,47.45
0.1507845045861051,0.004588297427939776,0.03831811361278435,0.1197441050399511,0.0,15.184,47.45
0.1535934676510897,0.004583308053423371,0.03761734054278178,0.11755418919619307,0.0,15.184,47.45
0.1564547588616096,0.004578232931291911,0.036929383419320914,0.11540432318537787,0.0,15.184,47.45
0.15936935303817745,0.004573070724206641,0.0362540078605558,0.11329377456423688,0.0,15.184,47.45
0.16233824316122783,0.004567820079103017,0.03559098377108542,0.11122182428464193,0.0,15.184,47.45
0.16536244070941805,0.004562479627210781,0.034940085263561974,0.10918776644863118,0.0,15.184,47.45
0.16844297600423153,0.004557047984084406,0.034301090581732724,0.10719090806791477,0.0,15.184,47.45
0.17158089856100048,0.004551523749644425,0.03367378202488933,0.10523056882777918,0.0,15.184,47.45
0.1747772774464681,0.004545905508230102,0.03305794587369878,0.1033060808553087,0.0,15.184,47.45
0.1780332016430114,0.00454019182866398,0.03245337231739089,0.10141678849184656,0.0,15.184,47.45
0.18134978041964953,0.004534381264328791,0.0318598553822773,0.09956204806961658,0.0,15.184,47.45
0.1847281437099634,0.0045284723532573136,0.031277192861577756,0.0977412276924305,0.0,15.184,47.45
0.18816944249705556,0.004522463618235677,0.030705186246529834,0.09595370702040575,0.0,15.184,47.45
0.1916748492056815,0.004516353566920742,0.030143640658758453,0.09419887705862018,0.0,15.184,47.45
0.1952455581016861,0.004510140691972067,0.02959236478388228,0.09247613994963214,0.0,15.184,47.45
0.198882785698881,0.004503823471199146,0.029051170806334327,0.09078490876979477,0.0,15.184,47.45
0.2025877711735017,0.004497400367724461,0.02851987434537463,0.08912460732929572,0.0,15.184,47.45
0.20636177678638587,0.004490869830163036,0.027998294392273082,0.0874946699758534,0.0,15.184,47.45
0.21020608831301585,0.004484230292819111,0.027486253248641138,0.08589454140200356,0.0,15.184,47.45
0.21412201548157295,0.004477480175900619,0.026983576465891265,0.08432367645591023,0.0,15.184,47.45
0.21811089241915188,0.004470617885752162,0.026490092785803675,0.0827815399556365,0.0,15.184,47.45
0.22217407810628836,0.004463641815107149,0.026005634082179836,0.08126760650681199,0.0,15.184,47.45
0.22631295683995284,0.004456550343359871,0.02553003530356323,0.07978136032363509,0.0,15.184,47.45
0.23052893870517072,0.004449341836858197,0.025063134417007506,0.07832229505314846,0.0,15.184,47.45
0.2348234600554275,0.004442014649217688,0.024604772352873075,0.07688991360272836,0.0,15.184,47.45
0.23919798400202386,0.004434567121657863,0.02415479295063328,0.07548372797072901,0.0,15.184,47.45
0.2436540009125465,0.004426997583361445,0.023713042905671663,0.07410325908022396,0.0,15.184,47.45
0.2481930289186254,0.004419304351857352,0.02327937171705224,0.07274803661578826,0.0,15.184,47.45
0.2528166144331499,0.0044114857334282866,0.022853631636244955,0.0714175988632655,0.0,15.184,47.45
0.25752633267712,0.004403540023543753,0.022435677616788843,0.07011149255246513,0.0,15.184,47.45
0.26232378821631225,0.0043954655073193535,0.022025367264875806,0.0688292727027369,0.0,15.184,47.45
0.2672106155079434,0.00438726046000324,0.02162256079083812,0.06757050247136914,0.0,15.184,47.45
0.27218847945751784,0.004378923147490619,0.0212271209615231,0.06633475300475969,0.0,15.184,47.45
0.27725907598604826,0.0043704518268671945,0.020838913053538837,0.06512160329230889,0.0,15.184,47.45
0.28242413260784344,0.004361844746982485,0.0204578048073549,0.06393064002298407,0.0,15.184,47.45
0.28768540901905926,0.004353100149053941,0.020083666382242547,0.06276145744450796,0.0,15.184,47.45
0.2930446976972143,0.00434421626730282,0.019716370312038926,0.06161365722512165,0.0,15.184,47.45
0.2985038245118731,0.00433519132962277,0.01935579146172033,0.06048684831787604,0.0,15.184,47.45
0.3040646493467067,0.004326023558282101,0.019001806984769623,0.059380646827405084,0.0,15.184,47.45
0.3097290667331408,0.004316711170660734,0.01865429628132334,0.05829467587913544,0.0,15.184,47.45
0.3154990064958087,0.00430725238002284,0.01831314095708423,0.05722856549088822,0.0,15.184,47.45
0.3213764344100277,0.004297645396326138,0.017978224782985202,0.056181952446828755,0.0,15.184,47.45
0.32736335287152457,0.004287888427068922,0.017649433655590935,0.055154480173721675,0.0,15.184,47.45
0.3334618015786364,0.004277979678175812,0.017326655558223727,0.05414579861944915,0.0,15.184,47.45
